Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chile,CHL,Share of all students in secondary education enrolled in general programmes (%),UIS.GTVP.23.GPV,83.12948,81.51065,80.79273,80.19203,80.90797,80.77517,81.7018,81.31697,80.05881,81.5701,82.5585,83.47967,85.02591,88.09425,89.70505,88.65217,88.9824,..,88.80855,82.50173,77.146,81.06781,81.00247,76.46816,..,..,..,..,71.24083,71.63931,72.83385,..,73.57557,75.15721,75.90199,75.60437,75.79853,75.86786,76.13882,76.5547,76.54687,76.28338,77.51411,78.66211,79.29833,79.85337,80.37593,80.74884,88.43402,..,..
Chile,CHL,Share of all students in secondary education enrolled in vocational programmes (%),SE.SEC.ENRL.VO.ZS,16.87052,18.48935,19.20727,19.80797,19.09203,19.22483,18.2982,18.68303,19.94119,18.4299,17.4415,16.52033,14.97409,11.90575,10.29495,11.34783,11.0176,..,11.19145,17.49827,22.854,18.93219,18.99753,23.53184,..,..,..,..,28.75917,28.36069,27.16615,..,26.42443,24.84279,24.09801,24.39563,24.20147,24.13214,23.86118,23.4453,23.45313,23.71662,22.48589,21.33789,20.70167,20.14663,19.62407,19.25116,11.56598,..,..
Chile,CHL,Share of all students in upper secondary education enrolled in general programmes (%),UIS.GTVP.3.GPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.71289,53.96849,54.69238,..,56.50208,59.63706,61.13854,61.36719,62.05634,62.36072,62.79009,63.40639,64.09539,63.86717,65.42938,69.08886,69.979,71.02145,71.88867,72.49785,83.94652,..,..
Chile,CHL,Share of all students in upper secondary education enrolled in vocational programmes (%),UIS.GTVP.3.V,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.28711,46.03151,45.30762,..,43.49792,40.36294,38.86146,38.63281,37.94366,37.63928,37.20991,36.59361,35.90461,36.13283,34.57062,30.91114,30.021,28.97855,28.11133,27.50215,16.05348,..,..
Chile,CHL,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Chile,CHL,Theoretical duration of secondary education (years),SE.SEC.DURS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Chile,CHL,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Chile,CHL,"Total net attendance rate, lower secondary, adjusted gender parity index (GPIA)",UIS.NART.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99605,..,..,1.00464,..,..,1.00423,..,..,1.00333,..,1.00501,..,0.99779,..,1.00131,..,0.99759,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, adjusted location parity index (LPIA)",UIS.NART.2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98581,..,..,0.99616,..,..,0.99889,..,..,0.99849,..,1.0001,..,0.9997,..,1.0039,..,1.00181,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, adjusted wealth parity index (WPIA)",UIS.NART.2.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9787,..,..,0.98369,..,..,0.99017,..,..,0.98868,..,1.00473,..,0.99819,..,0.99649,..,0.9935,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, both sexes (%)",UIS.NART.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.43,..,..,98.88,..,..,99.07,..,..,99.06,..,99.52,..,99.63,..,99.54,..,99.5,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, female (%)",UIS.NART.2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.23,..,..,99.11,..,..,99.29,..,..,99.23,..,99.77,..,99.52,..,99.61,..,99.38,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, female, adjusted location parity index (LPIA)",UIS.NART.2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98791,..,..,0.99023,..,..,0.99849,..,..,0.99506,..,0.99399,..,0.9995,..,1.0027,..,1.0008,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, female, adjusted wealth parity index (WPIA)",UIS.NART.2.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, adjusted gender parity index (GPIA)",UIS.NART.2.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, adjusted location parity index (LPIA)",UIS.NART.2.Q4.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99619,..,..,0.9995,..,..,0.99809,..,..,0.99738,..,1,..,1.0049,..,1,..,0.9964,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, both sexes (%)",UIS.NART.2.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,..,..,99.2,..,..,99.8,..,..,99.32,..,99.95,..,99.57,..,99.81,..,99.96,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, female (%)",UIS.NART.2.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, female, adjusted location parity index (LPIA)",UIS.NART.2.Q4.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, male (%)",UIS.NART.2.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, fourth quintile, male, adjusted location parity index (LPIA)",UIS.NART.2.Q4.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, male (%)",UIS.NART.2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.62,..,..,98.65,..,..,98.87,..,..,98.9,..,99.27,..,99.74,..,99.48,..,99.62,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, male, adjusted location parity index (LPIA)",UIS.NART.2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98381,..,..,1.00192,..,..,0.99929,..,..,1.00172,..,1.00631,..,0.9999,..,1.0049,..,1.0028,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, male, adjusted wealth parity index (WPIA)",UIS.NART.2.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, adjusted gender parity index (GPIA)",UIS.NART.2.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, adjusted location parity index (LPIA)",UIS.NART.2.Q3.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.95695,..,..,0.98736,..,..,0.99636,..,..,1.00363,..,0.99659,..,1.0018,..,1.0097,..,1.00502,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, both sexes (%)",UIS.NART.2.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.98,..,..,98.75,..,..,98.94,..,..,98.88,..,99.75,..,99.85,..,99.11,..,99.24,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, female (%)",UIS.NART.2.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, female, adjusted location parity index (LPIA)",UIS.NART.2.Q3.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, male (%)",UIS.NART.2.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, middle quintile, male, adjusted location parity index (LPIA)",UIS.NART.2.Q3.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, adjusted gender parity index (GPIA)",UIS.NART.2.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, adjusted location parity index (LPIA)",UIS.NART.2.Q1.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99064,..,..,1.00193,..,..,1.00091,..,..,0.99231,..,0.99588,..,0.99568,..,1.00411,..,1.00161,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, both sexes (%)",UIS.NART.2.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.43,..,..,98.31,..,..,98.74,..,..,98.72,..,99.47,..,99.41,..,99.45,..,99.35,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, female (%)",UIS.NART.2.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, female, adjusted location parity index (LPIA)",UIS.NART.2.Q1.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, male (%)",UIS.NART.2.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, poorest quintile, male, adjusted location parity index (LPIA)",UIS.NART.2.Q1.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, adjusted gender parity index (GPIA)",UIS.NART.2.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, adjusted location parity index (LPIA)",UIS.NART.2.Q5.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99308,..,..,0.9937,..,..,0.9994,..,..,0.9978,..,1.0117,..,1.0048,..,1.0022,..,1,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, both sexes (%)",UIS.NART.2.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.55,..,..,99.94,..,..,99.72,..,..,99.85,..,99,..,99.59,..,99.8,..,100,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, female (%)",UIS.NART.2.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, female, adjusted location parity index (LPIA)",UIS.NART.2.Q5.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, male (%)",UIS.NART.2.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, richest quintile, male, adjusted location parity index (LPIA)",UIS.NART.2.Q5.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99959,..,..,0.99464,..,..,1.00353,..,..,0.99748,..,0.99429,..,0.99749,..,0.9994,..,0.99589,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, adjusted wealth parity index (WPIA)",UIS.NART.2.RUR.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97284,..,..,0.99205,..,..,0.99019,..,..,0.98316,..,0.9911,..,0.9906,..,0.9981,..,0.9952,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, both sexes (%)",UIS.NART.2.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.23,..,..,98.55,..,..,98.98,..,..,98.93,..,99.53,..,99.61,..,99.88,..,99.66,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, female (%)",UIS.NART.2.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.21,..,..,98.28,..,..,99.16,..,..,98.8,..,99.24,..,99.48,..,99.85,..,99.45,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, female, adjusted wealth parity index (WPIA)",UIS.NART.2.RUR.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, fourth quintile, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, fourth quintile, both sexes (%)",UIS.NART.2.RUR.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.24,..,..,99.06,..,..,99.36,..,..,98.86,..,100,..,100,..,100,..,99.64,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, fourth quintile, female (%)",UIS.NART.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, fourth quintile, male (%)",UIS.NART.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, male (%)",UIS.NART.2.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.25,..,..,98.81,..,..,98.81,..,..,99.05,..,99.81,..,99.73,..,99.91,..,99.86,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, male, adjusted wealth parity index (WPIA)",UIS.NART.2.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, middle quintile, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, middle quintile, both sexes (%)",UIS.NART.2.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.92,..,..,97.68,..,..,98.67,..,..,99.23,..,99.33,..,100,..,100,..,99.64,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, middle quintile, female (%)",UIS.NART.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, middle quintile, male (%)",UIS.NART.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, poorest quintile, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, poorest quintile, both sexes (%)",UIS.NART.2.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.36,..,..,98.57,..,..,98.96,..,..,98.1,..,99.11,..,99.06,..,99.81,..,99.52,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, poorest quintile, female (%)",UIS.NART.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, poorest quintile, male (%)",UIS.NART.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, richest quintile, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, richest quintile, both sexes (%)",UIS.NART.2.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.05,..,..,99.36,..,..,99.94,..,..,99.78,..,100,..,100,..,100,..,100,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, richest quintile, female (%)",UIS.NART.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, richest quintile, male (%)",UIS.NART.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, second quintile, adjusted gender parity index (GPIA)",UIS.NART.2.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, second quintile, both sexes (%)",UIS.NART.2.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.21,..,..,98.49,..,..,98.59,..,..,99.28,..,99.8,..,99.61,..,99.77,..,99.71,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, second quintile, female (%)",UIS.NART.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, rural, second quintile, male (%)",UIS.NART.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, adjusted gender parity index (GPIA)",UIS.NART.2.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, adjusted location parity index (LPIA)",UIS.NART.2.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99695,..,..,0.99545,..,..,0.99939,..,..,1.00242,..,1.00381,..,0.998,..,1.00271,..,1.00311,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, both sexes (%)",UIS.NART.2.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.64,..,..,98.89,..,..,98.78,..,..,99.07,..,99.41,..,99.81,..,99.69,..,99.44,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, female (%)",UIS.NART.2.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, female, adjusted location parity index (LPIA)",UIS.NART.2.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, male (%)",UIS.NART.2.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Total net attendance rate, lower secondary, second quintile, male, adjusted location parity index (LPIA)",UIS.NART.2.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
